text,location,device,command,input_text,location_encoded,device_encoded
,客厅,电视,0,关掉客厅的电视一下,,
,客厅,电视,0,客厅的电视关掉一下,,
,客厅,电视,0,请问可以关闭客厅的电视吗,,
,客厅,电视,0,请把...关了客厅的电视,,
,客厅,电视,0,关客厅的电视一下,,
,客厅,电视,0,停用客厅的电视,,
,客厅,电视,0,把客厅的电视关闭,,
,客厅,电视,0,请劳驾关闭客厅的电视,,
,客厅,电视,0,请问可以停用客厅的电视吗,,
,客厅,电视,0,请帮我关闭客厅的电视,,
,客厅,电视,0,客厅电视关掉,,
,客厅,电视,0,请问可以关客厅的电视吗,,
,客厅,电视,0,客厅的电视关一下,,
,客厅,电视,0,劳驾关闭客厅的电视,,
,客厅,电视,0,关客厅的电视,,
,客厅,电视,0,请问可以帮我关闭客厅的电视吗,,
,客厅,电视,0,请请关闭客厅的电视,,
,客厅,电视,0,请关掉客厅的电视,,
,客厅,电视,0,请问可以把...关了客厅的电视吗,,
,客厅,电视,0,把...关了客厅的电视,,
,客厅,电视,0,请关客厅的电视,,
,客厅,电视,0,请问可以关掉客厅的电视吗,,
,客厅,电视,0,请停用客厅的电视,,
,客厅,窗帘,1,开一下客厅的窗帘,,
,客厅,窗帘,1,把客厅的窗帘启动,,
,客厅,窗帘,1,客厅窗帘开启,,
,客厅,窗帘,1,请问可以让...亮起来客厅的窗帘吗,,
,客厅,窗帘,1,请启动客厅的窗帘,,
,客厅,窗帘,1,开启客厅的窗帘一下,,
,客厅,窗帘,1,把...打开客厅的窗帘,,
,客厅,窗帘,1,把客厅的窗帘开启,,
,客厅,窗帘,1,客厅窗帘启动,,
,客厅,窗帘,1,请把...打开客厅的窗帘,,
,客厅,窗帘,1,客厅的窗帘开启一下,,
,客厅,窗帘,1,让...亮起来客厅的窗帘,,
,客厅,窗帘,1,把客厅的窗帘开一下,,
,客厅,窗帘,1,请问可以开一下客厅的窗帘吗,,
,客厅,窗帘,1,劳驾打开客厅的窗帘,,
,客厅,窗帘,1,请问可以启动客厅的窗帘吗,,
,客厅,窗帘,1,请帮我打开客厅的窗帘,,
,客厅,窗帘,1,启动客厅的窗帘一下,,
,客厅,窗帘,1,启动客厅的窗帘,,
,客厅,窗帘,1,请开客厅的窗帘,,
,客厅,窗帘,1,客厅的窗帘启动一下,,
,客厅,窗帘,1,请劳驾打开客厅的窗帘,,
,客厅,窗帘,1,把客厅的窗帘打开,,
,客厅,窗帘,1,请问可以开客厅的窗帘吗,,
,客厅,窗帘,1,客厅窗帘打开,,
,客厅,窗帘,1,请问可以请打开客厅的窗帘吗,,
,客厅,窗帘,1,请问可以劳驾打开客厅的窗帘吗,,
,客厅,窗帘,1,请请打开客厅的窗帘,,
,客厅,窗帘,1,请问可以把...打开客厅的窗帘吗,,
,客厅,窗帘,1,请开一下客厅的窗帘,,
,客厅,窗帘,1,请问可以帮我打开客厅的窗帘吗,,
,客厅,窗帘,1,请问可以打开客厅的窗帘吗,,
,客厅,窗帘,1,请问可以开启客厅的窗帘吗,,
,客厅,窗帘,1,开启客厅的窗帘,,
,客厅,窗帘,1,请开启客厅的窗帘,,
,客厅,窗帘,1,请把客厅的窗帘,,
,客厅,窗帘,1,请问可以请把客厅的窗帘吗,,
,客厅,窗帘,1,请请把客厅的窗帘,,
,客厅,窗帘,1,开客厅的窗帘,,
,客厅,窗帘,1,请让...亮起来客厅的窗帘,,
,客厅,窗帘,0,把客厅的窗帘关,,
,客厅,窗帘,0,客厅窗帘关掉,,
,客厅,窗帘,0,请问可以把...关了客厅的窗帘吗,,
,客厅,窗帘,0,请停用客厅的窗帘,,
,客厅,窗帘,0,关掉客厅的窗帘一下,,
,客厅,窗帘,0,客厅的窗帘关掉一下,,
,客厅,窗帘,0,关客厅的窗帘,,
,客厅,窗帘,0,把客厅的窗帘关掉,,
,客厅,窗帘,0,请问可以关客厅的窗帘吗,,
,客厅,窗帘,0,请帮我关闭客厅的窗帘,,
,客厅,窗帘,0,把...关了客厅的窗帘,,
,客厅,窗帘,0,客厅窗帘关闭,,
,客厅,窗帘,0,请问可以帮我关闭客厅的窗帘吗,,
,客厅,窗帘,0,把客厅的窗帘关闭,,
,客厅,窗帘,0,请问可以关掉客厅的窗帘吗,,
,客厅,窗帘,0,请问可以劳驾关闭客厅的窗帘吗,,
,客厅,窗帘,0,请请关闭客厅的窗帘,,
,客厅,窗帘,0,关客厅的窗帘一下,,
,客厅,窗帘,0,请关客厅的窗帘,,
,客厅,窗帘,0,客厅的窗帘关一下,,
,客厅,窗帘,0,关掉客厅的窗帘,,
,客厅,窗帘,0,请问可以停用客厅的窗帘吗,,
,客厅,窗帘,0,劳驾关闭客厅的窗帘,,
,客厅,窗帘,0,请问可以请关闭客厅的窗帘吗,,
,客厅,窗帘,0,请关掉客厅的窗帘,,
,客厅,窗帘,0,停用客厅的窗帘,,
,客厅,窗帘,0,请劳驾关闭客厅的窗帘,,
,客厅,窗帘,0,客厅窗帘关,,
,客厅,窗帘,0,请把...关了客厅的窗帘,,
,客厅,窗帘,0,请问可以关闭客厅的窗帘吗,,
,客厅,风扇,1,把...打开客厅的风扇,,
,客厅,风扇,1,把客厅的风扇启动,,
,客厅,风扇,1,客厅风扇开启,,
,客厅,风扇,1,请问可以把...打开客厅的风扇吗,,
,客厅,风扇,1,请启动客厅的风扇,,
,客厅,风扇,1,启动客厅的风扇一下,,
,客厅,风扇,1,客厅的风扇开启一下,,
,客厅,风扇,1,客厅风扇启动,,
,客厅,风扇,1,请问可以让...亮起来客厅的风扇吗,,
,客厅,风扇,1,客厅的风扇启动一下,,
,客厅,风扇,1,请问可以帮我打开客厅的风扇吗,,
,客厅,风扇,1,请让...亮起来客厅的风扇,,
,客厅,风扇,1,把客厅的风扇开启,,
,客厅,风扇,1,请问可以劳驾打开客厅的风扇吗,,
,客厅,风扇,1,请请把客厅的风扇,,
,客厅,风扇,1,请问可以请把客厅的风扇吗,,
,客厅,风扇,1,把客厅的风扇开一下,,
,客厅,风扇,1,请问可以打开客厅的风扇吗,,
,客厅,风扇,1,开启客厅的风扇一下,,
,客厅,风扇,1,让...亮起来客厅的风扇,,
,客厅,风扇,1,客厅风扇打开,,
,客厅,风扇,1,请问可以请打开客厅的风扇吗,,
,客厅,风扇,1,开客厅的风扇,,
,客厅,风扇,1,把客厅的风扇打开,,
,客厅,风扇,1,请问可以开一下客厅的风扇吗,,
,客厅,风扇,1,请问可以开启客厅的风扇吗,,
,客厅,风扇,1,请帮我打开客厅的风扇,,
,客厅,风扇,1,劳驾打开客厅的风扇,,
,客厅,风扇,1,请请打开客厅的风扇,,
,客厅,风扇,1,请开客厅的风扇,,
,客厅,风扇,1,请劳驾打开客厅的风扇,,
,客厅,风扇,1,开启客厅的风扇,,
,客厅,风扇,1,请问可以开客厅的风扇吗,,
,客厅,风扇,1,请开一下客厅的风扇,,
,客厅,风扇,1,启动客厅的风扇,,
,客厅,风扇,1,请把客厅的风扇,,
,客厅,风扇,1,开一下客厅的风扇,,
,客厅,风扇,1,请把...打开客厅的风扇,,
,客厅,风扇,1,请问可以启动客厅的风扇吗,,
,客厅,风扇,1,请开启客厅的风扇,,
,客厅,风扇,0,关掉客厅的风扇,,
,客厅,风扇,0,把客厅的风扇关掉,,
,客厅,风扇,0,客厅风扇关闭,,
,客厅,风扇,0,请问可以关客厅的风扇吗,,
,客厅,风扇,0,请停用客厅的风扇,,
,客厅,风扇,0,把客厅的风扇关闭,,
,客厅,风扇,0,客厅风扇关掉,,
,客厅,风扇,0,请问可以关闭客厅的风扇吗,,
,客厅,风扇,0,请帮我关闭客厅的风扇,,
,客厅,风扇,0,关掉客厅的风扇一下,,
,客厅,风扇,0,客厅的风扇关掉一下,,
,客厅,风扇,0,劳驾关闭客厅的风扇,,
,客厅,风扇,0,把客厅的风扇关,,
,客厅,风扇,0,请问可以请关闭客厅的风扇吗,,
,客厅,风扇,0,请把...关了客厅的风扇,,
,客厅,风扇,0,关客厅的风扇一下,,
,客厅,风扇,0,客厅的风扇关一下,,
,客厅,风扇,0,请问可以把...关了客厅的风扇吗,,
,客厅,风扇,0,把...关了客厅的风扇,,
,客厅,风扇,0,客厅风扇关,,
,客厅,风扇,0,请请关闭客厅的风扇,,
,客厅,风扇,0,请关客厅的风扇,,
,客厅,风扇,0,关客厅的风扇,,
,客厅,风扇,0,请关掉客厅的风扇,,
,客厅,风扇,0,请问可以帮我关闭客厅的风扇吗,,
,客厅,风扇,0,请劳驾关闭客厅的风扇,,
,客厅,风扇,0,请问可以停用客厅的风扇吗,,
,客厅,风扇,0,请问可以关掉客厅的风扇吗,,
,客厅,风扇,0,请问可以劳驾关闭客厅的风扇吗,,
,客厅,风扇,0,停用客厅的风扇,,
,客厅,音响,1,开客厅的音响,,
,客厅,音响,1,把客厅的音响启动,,
,客厅,音响,1,客厅音响开启,,
,客厅,音响,1,请问可以开客厅的音响吗,,
,客厅,音响,1,请开一下客厅的音响,,
,客厅,音响,1,客厅的音响启动一下,,
,客厅,音响,1,客厅音响启动,,
,客厅,音响,1,请问可以开启客厅的音响吗,,
,客厅,音响,1,请把...打开客厅的音响,,
,客厅,音响,1,开启客厅的音响一下,,
,客厅,音响,1,启动客厅的音响,,
,客厅,音响,1,把客厅的音响开一下,,
,客厅,音响,1,客厅音响打开,,
,客厅,音响,1,请问可以打开客厅的音响吗,,
,客厅,音响,1,请开客厅的音响,,
,客厅,音响,1,把客厅的音响开启,,
,客厅,音响,1,请问可以请打开客厅的音响吗,,
,客厅,音响,1,请启动客厅的音响,,
,客厅,音响,1,启动客厅的音响一下,,
,客厅,音响,1,客厅的音响开启一下,,
,客厅,音响,1,把客厅的音响打开,,
,客厅,音响,1,请问可以把...打开客厅的音响吗,,
,客厅,音响,1,请请打开客厅的音响,,
,客厅,音响,1,请问可以帮我打开客厅的音响吗,,
,客厅,音响,1,请把客厅的音响,,
,客厅,音响,1,请让...亮起来客厅的音响,,
,客厅,音响,1,请请把客厅的音响,,
,客厅,音响,1,开启客厅的音响,,
,客厅,音响,1,请问可以开一下客厅的音响吗,,
,客厅,音响,1,把...打开客厅的音响,,
,客厅,音响,1,请帮我打开客厅的音响,,
,客厅,音响,1,请劳驾打开客厅的音响,,
,客厅,音响,1,请开启客厅的音响,,
,客厅,音响,1,请问可以劳驾打开客厅的音响吗,,
,客厅,音响,1,请问可以启动客厅的音响吗,,
,客厅,音响,1,让...亮起来客厅的音响,,
,客厅,音响,1,请问可以请把客厅的音响吗,,
,客厅,音响,1,开一下客厅的音响,,
,客厅,音响,1,劳驾打开客厅的音响,,
,客厅,音响,1,请问可以让...亮起来客厅的音响吗,,
,客厅,音响,0,把客厅的音响关,,
,客厅,音响,0,客厅音响关掉,,
,客厅,音响,0,请问可以关客厅的音响吗,,
,客厅,音响,0,请劳驾关闭客厅的音响,,
,客厅,音响,0,关掉客厅的音响一下,,
,客厅,音响,0,客厅的音响关掉一下,,
,客厅,音响,0,客厅音响关,,
,客厅,音响,0,请问可以请关闭客厅的音响吗,,
,客厅,音响,0,请关掉客厅的音响,,
,客厅,音响,0,把客厅的音响关闭,,
,客厅,音响,0,请问可以劳驾关闭客厅的音响吗,,
,客厅,音响,0,关客厅的音响一下,,
,客厅,音响,0,关掉客厅的音响,,
,客厅,音响,0,把客厅的音响关掉,,
,客厅,音响,0,请问可以停用客厅的音响吗,,
,客厅,音响,0,请关客厅的音响,,
,客厅,音响,0,停用客厅的音响,,
,客厅,音响,0,请请关闭客厅的音响,,
,客厅,音响,0,关客厅的音响,,
,客厅,音响,0,客厅音响关闭,,
,客厅,音响,0,把...关了客厅的音响,,
,客厅,音响,0,客厅的音响关一下,,
,客厅,音响,0,劳驾关闭客厅的音响,,
,客厅,音响,0,请问可以帮我关闭客厅的音响吗,,
,客厅,音响,0,请问可以把...关了客厅的音响吗,,
,客厅,音响,0,请问可以关掉客厅的音响吗,,
,客厅,音响,0,请帮我关闭客厅的音响,,
,客厅,音响,0,请停用客厅的音响,,
,客厅,音响,0,请问可以关闭客厅的音响吗,,
,客厅,音响,0,请把...关了客厅的音响,,
,客厅,插座,1,把客厅的插座开一下,,
,客厅,插座,1,客厅插座开启,,
,客厅,插座,1,请问可以请把客厅的插座吗,,
,客厅,插座,1,请劳驾打开客厅的插座,,
,客厅,插座,1,把客厅的插座开启,,
,客厅,插座,1,客厅插座打开,,
,客厅,插座,1,开启客厅的插座一下,,
,客厅,插座,1,让...亮起来客厅的插座,,
,客厅,插座,1,请问可以劳驾打开客厅的插座吗,,
,客厅,插座,1,请请打开客厅的插座,,
,客厅,插座,1,客厅的插座启动一下,,
,客厅,插座,1,劳驾打开客厅的插座,,
,客厅,插座,1,把客厅的插座启动,,
,客厅,插座,1,请把...打开客厅的插座,,
,客厅,插座,1,启动客厅的插座一下,,
,客厅,插座,1,客厅的插座开启一下,,
,客厅,插座,1,把客厅的插座打开,,
,客厅,插座,1,客厅插座启动,,
,客厅,插座,1,把...打开客厅的插座,,
,客厅,插座,1,请问可以开客厅的插座吗,,
,客厅,插座,1,请请把客厅的插座,,
,客厅,插座,1,请问可以把...打开客厅的插座吗,,
,客厅,插座,1,请问可以启动客厅的插座吗,,
,客厅,插座,1,请开启客厅的插座,,
,客厅,插座,1,请问可以让...亮起来客厅的插座吗,,
,客厅,插座,1,请让...亮起来客厅的插座,,
,客厅,插座,1,开客厅的插座,,
,客厅,插座,1,请问可以开启客厅的插座吗,,
,客厅,插座,1,请开客厅的插座,,
,客厅,插座,1,开启客厅的插座,,
,客厅,插座,1,请开一下客厅的插座,,
,客厅,插座,1,请问可以帮我打开客厅的插座吗,,
,客厅,插座,1,请帮我打开客厅的插座,,
,客厅,插座,1,请问可以打开客厅的插座吗,,
,客厅,插座,1,启动客厅的插座,,
,客厅,插座,1,请把客厅的插座,,
,客厅,插座,1,请问可以开一下客厅的插座吗,,
,客厅,插座,1,开一下客厅的插座,,
,客厅,插座,1,请问可以请打开客厅的插座吗,,
,客厅,插座,1,请启动客厅的插座,,
,客厅,插座,0,把客厅的插座关掉,,
,客厅,插座,0,客厅插座关掉,,
,客厅,插座,0,请问可以请关闭客厅的插座吗,,
,客厅,插座,0,请劳驾关闭客厅的插座,,
,客厅,插座,0,关客厅的插座一下,,
,客厅,插座,0,客厅的插座关一下,,
,客厅,插座,0,劳驾关闭客厅的插座,,
,客厅,插座,0,客厅插座关,,
,客厅,插座,0,请请关闭客厅的插座,,
,客厅,插座,0,关掉客厅的插座一下,,
,客厅,插座,0,把客厅的插座关,,
,客厅,插座,0,客厅的插座关掉一下,,
,客厅,插座,0,客厅插座关闭,,
,客厅,插座,0,请问可以关客厅的插座吗,,
,客厅,插座,0,请停用客厅的插座,,
,客厅,插座,0,停用客厅的插座,,
,客厅,插座,0,请问可以停用客厅的插座吗,,
,客厅,插座,0,关掉客厅的插座,,
,客厅,插座,0,把客厅的插座关闭,,
,客厅,插座,0,请问可以劳驾关闭客厅的插座吗,,
,客厅,插座,0,请关掉客厅的插座,,
,客厅,插座,0,请问可以把...关了客厅的插座吗,,
,客厅,插座,0,请关客厅的插座,,
,客厅,插座,0,请问可以关闭客厅的插座吗,,
,客厅,插座,0,把...关了客厅的插座,,
,客厅,插座,0,请把...关了客厅的插座,,
,客厅,插座,0,关客厅的插座,,
,客厅,插座,0,请问可以帮我关闭客厅的插座吗,,
,客厅,插座,0,请帮我关闭客厅的插座,,
,客厅,插座,0,请问可以关掉客厅的插座吗,,
,卫生间,灯,1,把卫生间的灯开启,,
,卫生间,灯,1,卫生间灯启动,,
,卫生间,灯,1,请问可以打开卫生间的灯吗,,
,卫生间,灯,1,请请把卫生间的灯,,
,卫生间,灯,1,卫生间的灯启动一下,,
,卫生间,灯,1,开启卫生间的灯,,
,卫生间,灯,1,把卫生间的灯启动,,
,卫生间,灯,1,卫生间灯打开,,
,卫生间,灯,1,请问可以帮我打开卫生间的灯吗,,
,卫生间,灯,1,请开卫生间的灯,,
,卫生间,灯,1,启动卫生间的灯一下,,
,卫生间,灯,1,开一下卫生间的灯,,
,卫生间,灯,1,把卫生间的灯打开,,
,卫生间,灯,1,请问可以请把卫生间的灯吗,,
,卫生间,灯,1,请启动卫生间的灯,,
,卫生间,灯,1,把卫生间的灯开一下,,
,卫生间,灯,1,卫生间灯开启,,
,卫生间,灯,1,请请打开卫生间的灯,,
,卫生间,灯,1,开启卫生间的灯一下,,
,卫生间,灯,1,卫生间的灯开启一下,,
,卫生间,灯,1,请问可以启动卫生间的灯吗,,
,卫生间,灯,1,请让...亮起来卫生间的灯,,
,卫生间,灯,1,让...亮起来卫生间的灯,,
,卫生间,灯,1,请开启卫生间的灯,,
,卫生间,灯,1,劳驾打开卫生间的灯,,
,卫生间,灯,1,请问可以劳驾打开卫生间的灯吗,,
,卫生间,灯,1,请问可以把...打开卫生间的灯吗,,
,卫生间,灯,1,启动卫生间的灯,,
,卫生间,灯,1,请问可以让...亮起来卫生间的灯吗,,
,卫生间,灯,1,请问可以开启卫生间的灯吗,,
,卫生间,灯,1,请开一下卫生间的灯,,
,卫生间,灯,1,把...打开卫生间的灯,,
,卫生间,灯,1,请帮我打开卫生间的灯,,
,卫生间,灯,1,请问可以请打开卫生间的灯吗,,
,卫生间,灯,1,开卫生间的灯,,
,卫生间,灯,1,请劳驾打开卫生间的灯,,
,卫生间,灯,1,请把...打开卫生间的灯,,
,卫生间,灯,1,请问可以开卫生间的灯吗,,
,卫生间,灯,1,请问可以开一下卫生间的灯吗,,
,卫生间,灯,1,请把卫生间的灯,,
,卫生间,灯,0,把卫生间的灯关,,
,卫生间,灯,0,卫生间灯关,,
,卫生间,灯,0,请问可以请关闭卫生间的灯吗,,
,卫生间,灯,0,请帮我关闭卫生间的灯,,
,卫生间,灯,0,关卫生间的灯一下,,
,卫生间,灯,0,卫生间的灯关一下,,
,卫生间,灯,0,停用卫生间的灯,,
,卫生间,灯,0,把卫生间的灯关闭,,
,卫生间,灯,0,卫生间灯关闭,,
,卫生间,灯,0,请问可以劳驾关闭卫生间的灯吗,,
,卫生间,灯,0,请停用卫生间的灯,,
,卫生间,灯,0,卫生间的灯关掉一下,,
,卫生间,灯,0,关掉卫生间的灯,,
,卫生间,灯,0,请问可以关闭卫生间的灯吗,,
,卫生间,灯,0,劳驾关闭卫生间的灯,,
,卫生间,灯,0,把卫生间的灯关掉,,
,卫生间,灯,0,卫生间灯关掉,,
,卫生间,灯,0,请问可以把...关了卫生间的灯吗,,
,卫生间,灯,0,关掉卫生间的灯一下,,
,卫生间,灯,0,请劳驾关闭卫生间的灯,,
,卫生间,灯,0,请关卫生间的灯,,
,卫生间,灯,0,请问可以停用卫生间的灯吗,,
,卫生间,灯,0,请问可以关掉卫生间的灯吗,,
,卫生间,灯,0,关卫生间的灯,,
,卫生间,灯,0,请问可以关卫生间的灯吗,,
,卫生间,灯,0,请把...关了卫生间的灯,,
,卫生间,灯,0,把...关了卫生间的灯,,
,卫生间,灯,0,请问可以帮我关闭卫生间的灯吗,,
,卫生间,灯,0,请关掉卫生间的灯,,
,卫生间,灯,0,请请关闭卫生间的灯,,
,卫生间,空调,1,启动卫生间的空调,,
,卫生间,空调,1,把卫生间的空调打开,,
,卫生间,空调,1,卫生间空调打开,,
,卫生间,空调,1,请问可以劳驾打开卫生间的空调吗,,
,卫生间,空调,1,请让...亮起来卫生间的空调,,
,卫生间,空调,1,卫生间的空调开启一下,,
,卫生间,空调,1,开卫生间的空调,,
,卫生间,空调,1,把卫生间的空调启动,,
,卫生间,空调,1,请问可以开一下卫生间的空调吗,,
,卫生间,空调,1,请劳驾打开卫生间的空调,,
,卫生间,空调,1,启动卫生间的空调一下,,
,卫生间,空调,1,请把卫生间的空调,,
,卫生间,空调,1,把卫生间的空调开一下,,
,卫生间,空调,1,卫生间空调启动,,
,卫生间,空调,1,请问可以开启卫生间的空调吗,,
,卫生间,空调,1,请开卫生间的空调,,
,卫生间,空调,1,卫生间空调开启,,
,卫生间,空调,1,请问可以让...亮起来卫生间的空调吗,,
,卫生间,空调,1,请把...打开卫生间的空调,,
,卫生间,空调,1,开启卫生间的空调一下,,
,卫生间,空调,1,请问可以启动卫生间的空调吗,,
,卫生间,空调,1,请请打开卫生间的空调,,
,卫生间,空调,1,请问可以帮我打开卫生间的空调吗,,
,卫生间,空调,1,把...打开卫生间的空调,,
,卫生间,空调,1,请问可以请把卫生间的空调吗,,
,卫生间,空调,1,卫生间的空调启动一下,,
,卫生间,空调,1,请问可以请打开卫生间的空调吗,,
,卫生间,空调,1,请启动卫生间的空调,,
,卫生间,空调,1,让...亮起来卫生间的空调,,
,卫生间,空调,1,把卫生间的空调开启,,
,卫生间,空调,1,请问可以打开卫生间的空调吗,,
,卫生间,空调,1,请请把卫生间的空调,,
,卫生间,空调,1,请问可以把...打开卫生间的空调吗,,
,卫生间,空调,1,开启卫生间的空调,,
,卫生间,空调,1,请帮我打开卫生间的空调,,
,卫生间,空调,1,请开一下卫生间的空调,,
,卫生间,空调,1,请开启卫生间的空调,,
,卫生间,空调,1,劳驾打开卫生间的空调,,
,卫生间,空调,1,开一下卫生间的空调,,
,卫生间,空调,1,请问可以开卫生间的空调吗,,
,卫生间,空调,0,劳驾关闭卫生间的空调,,
,卫生间,空调,0,把卫生间的空调关掉,,
,卫生间,空调,0,卫生间空调关,,
,卫生间,空调,0,请问可以关闭卫生间的空调吗,,
,卫生间,空调,0,请关掉卫生间的空调,,
,卫生间,空调,0,把卫生间的空调关闭,,
,卫生间,空调,0,请问可以请关闭卫生间的空调吗,,
,卫生间,空调,0,请停用卫生间的空调,,
,卫生间,空调,0,关掉卫生间的空调一下,,
,卫生间,空调,0,请帮我关闭卫生间的空调,,
,卫生间,空调,0,关卫生间的空调一下,,
,卫生间,空调,0,请把...关了卫生间的空调,,
,卫生间,空调,0,卫生间的空调关掉一下,,
,卫生间,空调,0,请问可以关掉卫生间的空调吗,,
,卫生间,空调,0,卫生间空调关掉,,
,卫生间,空调,0,请问可以帮我关闭卫生间的空调吗,,
,卫生间,空调,0,卫生间的空调关一下,,
,卫生间,空调,0,请请关闭卫生间的空调,,
,卫生间,空调,0,把...关了卫生间的空调,,
,卫生间,空调,0,把卫生间的空调关,,
,卫生间,空调,0,请劳驾关闭卫生间的空调,,
,卫生间,空调,0,卫生间空调关闭,,
,卫生间,空调,0,请问可以劳驾关闭卫生间的空调吗,,
,卫生间,空调,0,请问可以把...关了卫生间的空调吗,,
,卫生间,空调,0,请问可以关卫生间的空调吗,,
,卫生间,空调,0,停用卫生间的空调,,
,卫生间,空调,0,关卫生间的空调,,
,卫生间,空调,0,请关卫生间的空调,,
,卫生间,空调,0,关掉卫生间的空调,,
,卫生间,空调,0,请问可以停用卫生间的空调吗,,
,卫生间,电视,1,开卫生间的电视,,
,卫生间,电视,1,把卫生间的电视启动,,
,卫生间,电视,1,卫生间电视开启,,
,卫生间,电视,1,请问可以帮我打开卫生间的电视吗,,
,卫生间,电视,1,请请打开卫生间的电视,,
,卫生间,电视,1,启动卫生间的电视一下,,
,卫生间,电视,1,把...打开卫生间的电视,,
,卫生间,电视,1,把卫生间的电视打开,,
,卫生间,电视,1,卫生间电视打开,,
,卫生间,电视,1,请问可以请打开卫生间的电视吗,,
,卫生间,电视,1,请开一下卫生间的电视,,
,卫生间,电视,1,开启卫生间的电视一下,,
,卫生间,电视,1,卫生间的电视开启一下,,
,卫生间,电视,1,开一下卫生间的电视,,
,卫生间,电视,1,把卫生间的电视开一下,,
,卫生间,电视,1,请问可以开一下卫生间的电视吗,,
,卫生间,电视,1,请请把卫生间的电视,,
,卫生间,电视,1,卫生间的电视启动一下,,
,卫生间,电视,1,卫生间电视启动,,
,卫生间,电视,1,请问可以让...亮起来卫生间的电视吗,,
,卫生间,电视,1,请帮我打开卫生间的电视,,
,卫生间,电视,1,请问可以劳驾打开卫生间的电视吗,,
,卫生间,电视,1,请劳驾打开卫生间的电视,,
,卫生间,电视,1,请让...亮起来卫生间的电视,,
,卫生间,电视,1,请问可以把...打开卫生间的电视吗,,
,卫生间,电视,1,请开启卫生间的电视,,
,卫生间,电视,1,劳驾打开卫生间的电视,,
,卫生间,电视,1,把卫生间的电视开启,,
,卫生间,电视,1,请问可以开卫生间的电视吗,,
,卫生间,电视,1,请把卫生间的电视,,
,卫生间,电视,1,请问可以打开卫生间的电视吗,,
,卫生间,电视,1,启动卫生间的电视,,
,卫生间,电视,1,请问可以开启卫生间的电视吗,,
,卫生间,电视,1,请开卫生间的电视,,
,卫生间,电视,1,请问可以启动卫生间的电视吗,,
,卫生间,电视,1,请启动卫生间的电视,,
,卫生间,电视,1,开启卫生间的电视,,
,卫生间,电视,1,请问可以请把卫生间的电视吗,,
,卫生间,电视,1,请把...打开卫生间的电视,,
,卫生间,电视,1,让...亮起来卫生间的电视,,
,卫生间,电视,0,把卫生间的电视关闭,,
,卫生间,电视,0,卫生间电视关掉,,
,卫生间,电视,0,请问可以把...关了卫生间的电视吗,,
,卫生间,电视,0,请停用卫生间的电视,,
,卫生间,电视,0,停用卫生间的电视,,
,卫生间,电视,0,把卫生间的电视关掉,,
,卫生间,电视,0,卫生间电视关,,
,卫生间,电视,0,请问可以帮我关闭卫生间的电视吗,,
,卫生间,电视,0,请关卫生间的电视,,
,卫生间,电视,0,关掉卫生间的电视一下,,
,卫生间,电视,0,卫生间的电视关一下,,
,卫生间,电视,0,卫生间电视关闭,,
,卫生间,电视,0,请问可以关掉卫生间的电视吗,,
,卫生间,电视,0,请请关闭卫生间的电视,,
,卫生间,电视,0,请问可以劳驾关闭卫生间的电视吗,,
,卫生间,电视,0,请把...关了卫生间的电视,,
,卫生间,电视,0,把...关了卫生间的电视,,
,卫生间,电视,0,请问可以请关闭卫生间的电视吗,,
,卫生间,电视,0,关卫生间的电视一下,,
,卫生间,电视,0,劳驾关闭卫生间的电视,,
,卫生间,电视,0,把卫生间的电视关,,
,卫生间,电视,0,请问可以停用卫生间的电视吗,,
,卫生间,电视,0,请关掉卫生间的电视,,
,卫生间,电视,0,关掉卫生间的电视,,
,卫生间,电视,0,请劳驾关闭卫生间的电视,,
,卫生间,电视,0,卫生间的电视关掉一下,,
,卫生间,电视,0,请问可以关卫生间的电视吗,,
,卫生间,电视,0,关卫生间的电视,,
,卫生间,电视,0,请问可以关闭卫生间的电视吗,,
,卫生间,电视,0,请帮我关闭卫生间的电视,,
,卫生间,窗帘,1,把卫生间的窗帘打开,,
,卫生间,窗帘,1,卫生间窗帘启动,,
,卫生间,窗帘,1,请问可以打开卫生间的窗帘吗,,
,卫生间,窗帘,1,请劳驾打开卫生间的窗帘,,
,卫生间,窗帘,1,让...亮起来卫生间的窗帘,,
,卫生间,窗帘,1,把卫生间的窗帘启动,,
,卫生间,窗帘,1,请问可以把...打开卫生间的窗帘吗,,
,卫生间,窗帘,1,请请把卫生间的窗帘,,
,卫生间,窗帘,1,开卫生间的窗帘,,
,卫生间,窗帘,1,卫生间窗帘开启,,
,卫生间,窗帘,1,请问可以启动卫生间的窗帘吗,,
,卫生间,窗帘,1,请开一下卫生间的窗帘,,
,卫生间,窗帘,1,启动卫生间的窗帘一下,,
,卫生间,窗帘,1,卫生间的窗帘启动一下,,
,卫生间,窗帘,1,启动卫生间的窗帘,,
,卫生间,窗帘,1,卫生间窗帘打开,,
,卫生间,窗帘,1,请问可以让...亮起来卫生间的窗帘吗,,
,卫生间,窗帘,1,请开启卫生间的窗帘,,
,卫生间,窗帘,1,开启卫生间的窗帘一下,,
,卫生间,窗帘,1,把卫生间的窗帘开启,,
,卫生间,窗帘,1,请问可以开卫生间的窗帘吗,,
,卫生间,窗帘,1,请让...亮起来卫生间的窗帘,,
,卫生间,窗帘,1,请把...打开卫生间的窗帘,,
,卫生间,窗帘,1,开启卫生间的窗帘,,
